0.000000e+00 9.849917e+00
6.734000e-05 8.496654e+00
1.346800e-04 1.649971e+00
2.020200e-04 7.387035e+00
2.693600e-04 9.039719e+00
3.367000e-04 7.132841e+00
4.040400e-04 2.495280e+00
4.713800e-04 5.667131e+00
5.387200e-04 1.259257e+00
6.060600e-04 6.084888e+00
6.734000e-04 3.760960e+00
7.407400e-04 1.114753e+00
8.080800e-04 3.251208e+00
8.754200e-04 6.777932e-01
9.427600e-04 6.066289e+00
1.010100e-03 2.361464e+00
1.077440e-03 5.919061e+00
1.144780e-03 4.172021e+00
1.212120e-03 2.396584e-01
1.279460e-03 9.833522e+00
1.346800e-03 7.647884e+00
1.414140e-03 1.676258e+00
1.481480e-03 1.593258e+00
1.548820e-03 9.132166e+00
1.616160e-03 7.129696e+00
1.683500e-03 4.526328e+00
1.750840e-03 2.578369e+00
1.818180e-03 7.259739e+00
1.885520e-03 2.980056e+00
1.952860e-03 1.405008e+00
2.020200e-03 8.341841e+00
2.087540e-03 7.087527e+00
2.154880e-03 1.674165e+00
2.222220e-03 9.734863e+00
2.289560e-03 5.847233e+00
2.356900e-03 9.746932e-01
2.424240e-03 6.714236e+00
2.491580e-03 2.745410e+00
2.558920e-03 5.593629e+00
2.626260e-03 7.433523e+00
2.693600e-03 9.405242e-01
2.760940e-03 4.732683e+00
2.828280e-03 3.480329e+00
2.895620e-03 5.353191e+00
2.962960e-03 7.798213e+00
3.030300e-03 1.632735e+00
3.097640e-03 6.150225e+00
3.164980e-03 3.498854e+00
3.232320e-03 1.053040e+00
3.299660e-03 3.948281e+00
3.367000e-03 6.116755e+00
3.434340e-03 1.735599e+00
3.501680e-03 7.999608e+00
3.569020e-03 7.327315e+00
3.636360e-03 2.299111e+00
3.703700e-03 5.637679e+00
3.771040e-03 4.769066e+00
3.838380e-03 4.485680e+00
3.905720e-03 2.444211e+00
3.973060e-03 3.478086e+00
4.040400e-03 7.309597e+00
4.107740e-03 1.152841e+00
4.175080e-03 4.050892e+00
4.242420e-03 1.113447e+00
4.309760e-03 5.256977e+00
4.377100e-03 7.594702e+00
4.444440e-03 1.002679e+01
4.511780e-03 8.004153e+00
4.579120e-03 9.150379e+00
4.646460e-03 7.875438e+00
