1.80429e+09	8.46931e+08
1.68169e+09	1.71464e+09
1.95775e+09	4.24238e+08
7.19885e+08	1.64976e+09
5.96517e+08	1.18964e+09
1.0252e+09	1.35049e+09
7.83369e+08	1.10252e+09
2.0449e+09	1.96751e+09
1.36518e+09	1.54038e+09
3.04089e+08	1.30346e+09
3.50052e+07	5.21595e+08
2.94703e+08	1.72696e+09
3.36466e+08	8.61022e+08
2.78723e+08	2.33665e+08
2.14517e+09	4.68703e+08
1.10151e+09	1.80198e+09
1.31563e+09	6.35723e+08
1.36913e+09	1.1259e+09
1.05996e+09	2.08902e+09
6.28175e+08	1.65648e+09
1.13118e+09	1.65338e+09
8.59484e+08	1.91454e+09
6.08414e+08	7.56899e+08
1.73458e+09	1.97359e+09
1.49798e+08	2.03866e+09
1.12957e+09	1.84804e+08
4.12776e+08	1.42427e+09
1.91176e+09	7.49242e+08
1.37807e+08	4.29992e+07
9.82907e+08	1.35497e+08
5.11702e+08	2.08442e+09
1.93748e+09	1.82734e+09
5.7266e+08	1.15913e+09
8.05751e+08	1.63262e+09
1.10066e+09	1.43393e+09
1.14162e+09	8.43539e+07
9.3982e+08	2.0011e+09
1.9989e+09	1.54823e+09
6.10515e+08	1.58599e+09
1.37434e+09	7.60314e+08
1.47717e+09	3.56427e+08
9.45117e+08	1.88995e+09
1.7807e+09	7.09394e+08
4.91705e+08	1.9185e+09
7.52393e+08	1.47461e+09
2.054e+09	1.2641e+09
1.41155e+09	1.84399e+09
9.43948e+08	1.98421e+09
8.55636e+08	1.7497e+09
1.46935e+09	1.9563e+09
1.03614e+09	4.63481e+08
2.04065e+09	1.97596e+09
3.17097e+08	1.89207e+09
1.37671e+09	9.27613e+08
1.33057e+09	6.0357e+08
1.68793e+09	6.60261e+08
9.59997e+08	4.8556e+08
4.02724e+08	5.93209e+08
1.19495e+09	8.9443e+08
3.64228e+08	1.94735e+09
2.21558e+08	2.70745e+08
1.06396e+09	1.63311e+09
2.11474e+09	2.00791e+09
1.46983e+09	8.22891e+08
1.61012e+09	7.91699e+08
6.31705e+08	4.98778e+08
1.25518e+09	5.24872e+08
3.27255e+08	1.57228e+09
2.69455e+08	1.70396e+09
3.52406e+08	1.60003e+09
1.60052e+08	2.04033e+09
1.12806e+08	1.12005e+09
3.7841e+08	5.1553e+08
1.71326e+09	1.57336e+09
1.40996e+09	2.07749e+09
1.37323e+09	1.63152e+09
2.00748e+08	2.89701e+08
1.11714e+09	1.68002e+08
1.50123e+08	4.39493e+08
9.90893e+08	1.76024e+09
1.23119e+09	1.6226e+09
1.11538e+08	3.38888e+08
2.14747e+09	4.38792e+08
1.91117e+09	2.69442e+08
2.14276e+09	1.16088e+08
1.86947e+09	1.55325e+08
8.93699e+06	1.98228e+09
1.27537e+09	3.87346e+08
3.50322e+08	8.41148e+08
1.96071e+09	1.76028e+09
7.71151e+08	1.18645e+09
1.24432e+09	9.71899e+08
1.47615e+09	2.13975e+08
1.1399e+09	1.62628e+09
6.53469e+08	2.13079e+09
1.23904e+09	1.88466e+09
1.60591e+09	1.35057e+09
7.60658e+07	1.60589e+09
1.78937e+09	1.98723e+09
1.87534e+09	1.78464e+09
2.10332e+09	1.59732e+09
1.93996e+09	2.11226e+09
1.43211e+09	1.06785e+09
3.52119e+08	1.78244e+09
1.909e+09	1.65345e+08
1.39524e+09	5.32671e+08
1.3518e+09	4.92068e+08
1.50457e+09	6.80467e+08
7.06043e+08	4.96988e+08
1.59259e+08	1.35951e+09
4.80298e+08	1.3983e+09
1.09669e+09	2.08621e+09
6.01386e+08	1.17276e+09
