3	0.262478828	-0.650028229
5	0.47167936	0.54141283
7	1.82035148	1.29766977
9	1.69836235	2.10725665
11	0.66375339	1.16649318
13	0.754205108	0.398822814
15	0.598973751	0.49554202
17	1.17408729	0.999329209
19	1.00263047	1.2299813
21	0.637248814	0.628413796
23	1.99081624	1.89499974
25	0.837001443	0.864600182
27	1.31238329	1.31944382
29	0.597022295	0.59637183
31	1.12197018	1.44160485
33	1.09517086	1.06886518
35	0.171176702	0.0652181059
37	0.601815879	0.468211204
39	0.339493722	0.542233586
41	1.04003727	1.17429972
43	0.628203809	0.349650204
45	1.094383	0.795571923
47	0.504107356	0.503553092
49	1.07665634	1.15654111
51	0.835229337	0.772293806
53	1.07430601	0.994946718
55	0.711299002	0.816597641
57	0.908691227	1.01258111
59	0.962500274	0.919556201
61	0.629614413	0.465495735
63	0.695850432	0.708574712
65	0.869754016	0.794614851
67	1.22315717	0.929065287
69	0.303927153	0.348177165
71	0.862183511	1.07690287
73	0.833680391	0.910968304
75	0.761466861	0.704024792
77	1.13567793	1.40107226
79	1.03521633	1.07241619
81	0.831731737	0.762296557
83	1.13423848	1.06185651
85	0.591638029	0.579449236
87	0.802265346	0.610028386
89	1.05011714	1.03536177
91	0.735280097	0.967357635
93	0.77609551	0.866757751
95	0.760338008	0.594666421
97	0.901159167	0.84266001
99	1.03652132	1.04180884
101	0.578405082	0.492796749
103	0.668781757	0.67609024
105	1.2949208	1.36845863
107	0.847685039	0.825060666
109	0.589014649	0.54825294
111	0.945206463	1.03577149
113	0.938310206	0.948183
115	0.696495295	0.681269109
117	0.714144826	0.631359518
119	0.864921629	0.815532804
121	0.829522014	0.896157682
123	0.75774771	0.769549251
125	0.960084856	1.04816306
127	0.776979744	0.74395746
129	0.73500514	0.690088987
131	0.967752516	1.16883719
133	1.00937974	0.938120544
135	1.00655413	0.953476667
137	0.882494211	1.0753504
139	0.615020573	0.583043754
141	0.699797153	0.645668745
143	1.09413552	1.20082295
145	0.894758463	0.915117502
147	0.824622929	0.690594554
149	0.73717314	0.729075134
151	0.889578581	0.962075889
153	1.1350354	1.13482189
155	0.980885625	0.986555219
157	0.937585711	0.905041695
159	0.704963982	0.651595235
161	0.926686525	0.958338141
163	0.973023474	1.00447619
165	0.995124817	0.948753834
167	0.826363266	0.820099175
169	0.659287155	0.681837201
171	0.804281831	0.719870329
173	0.850927055	0.867147505
175	0.997132421	0.992895484
177	0.898006856	0.847303987
179	0.501024365	0.564682543
181	0.689903259	0.674777627
183	1.05868495	1.04817212
185	1.06379843	1.15969861
187	0.828714967	0.787881911
189	0.832431555	0.8564623
191	0.786173463	0.855840266
193	0.763038814	0.716998816
195	0.946545601	0.976162016
197	1.18014991	1.22802651
199	0.995044887	0.928116322
201	0.849218547	0.939490199
203	0.77408874	0.73738867
205	0.698072195	0.707835555
207	0.929846466	0.974890411
209	0.983365893	0.879514396
211	0.968644619	1.00050414
213	0.867197931	0.873702645
215	0.676954508	0.638827324
217	0.620216787	0.630618274
219	0.674734771	0.744923353
221	0.73935926	0.670743465
223	1.02590823	1.02085352
225	1.00206518	1.0233165
227	1.18025184	1.10910225
229	0.957606554	1.04464364
231	0.981406808	0.933871388
233	0.797202885	0.824889481
235	0.864694774	0.876193225
237	0.77789712	0.748889267
239	0.868793309	0.872789323
241	0.96657902	1.01226485
243	0.967102349	0.908683002
245	0.970025003	1.04078364
247	1.03054631	0.991866648
249	0.839902222	0.799840868
251	0.892047346	0.943846703
253	0.733799517	0.719406843
255	0.782842338	0.839916766
257	0.696012676	0.683014631
259	0.934362352	0.889106572
261	1.01825047	1.0350827
263	1.04906476	1.00337696
265	1.02259481	1.02700019
267	0.825517654	0.883001328
269	0.81613636	0.75266403
271	0.728660762	0.77416712
273	0.760755479	0.720175683
275	0.868306458	0.800896645
277	0.779885113	0.834840298
279	0.834896743	0.753509998
281	0.858243465	0.911058664
283	0.905240059	0.897969067
285	1.11093366	1.11653256
287	1.05769575	1.09275949
289	0.880878508	0.876251459
291	0.890463054	0.870399237
293	0.918460667	0.949740291
295	0.902935326	0.839132965
297	0.818345845	0.84540385
299	0.694522321	0.664217889
301	0.737328112	0.686577976
303	0.863931954	0.9217031
305	0.85242033	0.758215427
307	0.779278934	0.864268899
309	0.82383877	0.771489859
311	0.985565603	0.999386013
313	1.01119685	1.03573453
315	0.845152974	0.804105043
317	0.909075856	0.977113545
319	1.09016848	1.05592465
321	0.984627783	1.00394154
323	0.885763049	0.905845046
325	0.926987112	0.911640942
327	0.998301804	1.04565108
329	0.918637753	0.893141687
331	0.793440998	0.821182907
333	0.873094559	0.888671994
335	0.799554467	0.771730006
337	0.774680376	0.813144207
339	0.823858738	0.779183209
341	0.842261851	0.854921877
343	0.687051475	0.672948956
345	0.726264894	0.684710205
347	0.815966189	0.854465842
349	0.766394615	0.689482629
351	0.776740372	0.805641055
353	0.885564029	0.881415904
355	0.755825698	0.710815728
357	0.747615218	0.82981205
359	0.83905828	0.789814949
361	0.815400362	0.857232928
363	0.791332006	0.815533876
365	0.950816691	0.914860427
367	0.861634493	0.91467762
369	0.861557662	0.794143856
371	0.9488222	0.964175642
373	0.813880682	0.808935583
375	0.871211708	0.846998513
377	0.901472569	0.924486041
379	0.811853766	0.814042032
381	0.910314679	0.951695085
383	0.905312836	0.861321092
385	0.851858139	0.881464481
387	0.974333405	0.939826369
389	0.890721142	0.872112393
391	0.908239067	0.970212817
393	0.98645854	0.921895146
395	0.859560072	0.91651988
397	0.957004726	0.944324136
399	0.928082764	0.910814166
401	0.869600952	0.876395047
403	0.949814141	0.937179863
405	0.855996311	0.883300185
407	0.92318821	0.884433091
409	0.865047812	0.920705914
411	0.85046047	0.80473727
413	0.91843617	0.914632022
415	0.803021669	0.849210262
417	0.886182785	0.853788495
419	0.807534754	0.823850393
421	0.849421799	0.809681416
423	0.841418505	0.878093898
425	0.770366907	0.738089383
427	0.84540391	0.872962117
429	0.750553429	0.775086582
431	0.839649618	0.786545277
433	0.747740865	0.790248036
435	0.796760976	0.784117877
437	0.755044818	0.781814814
439	0.780575454	0.721033454
